"cod_ibge";"municipio";"ano";"riqueza";"riqueza_estado";"longevidade";"longevidade_estado";"escolaridade";"escolaridade_estado";"IPDM";"IPDM_estado";"media"
3550803;"São Sebastião da Grama";2022;0,359;0,441;0,635;0,697;0,429;0,556;0,474;0,565;1
3550803;"São Sebastião da Grama";2024;0,422;0,464;0,663;0,716;0,494;0,569;0,526;0,583;1
3550902;"São Simão";2014;0,38;0,457;0,759;0,698;0,398;0,449;0,512;0,535;1
3550902;"São Simão";2016;0,361;0,438;0,699;0,717;0,454;0,511;0,505;0,555;1
3550902;"São Simão";2018;0,374;0,451;0,783;0,721;0,535;0,563;0,564;0,578;1
3550902;"São Simão";2020;0,362;0,439;0,738;0,722;0,53;0,594;0,543;0,585;1
3550902;"São Simão";2022;0,364;0,441;0,707;0,697;0,498;0,556;0,523;0,565;1
3550902;"São Simão";2024;0,41;0,464;0,622;0,716;0,577;0,569;0,536;0,583;1
3551009;"São Vicente";2014;0,38;0,457;0,625;0,698;0,371;0,449;0,459;0,535;1
3551009;"São Vicente";2016;0,357;0,438;0,66;0,717;0,411;0,511;0,476;0,555;1
3551009;"São Vicente";2018;0,363;0,451;0,663;0,721;0,461;0,563;0,496;0,578;1
3551009;"São Vicente";2020;0,354;0,439;0,67;0,722;0,462;0,594;0,495;0,585;1
3551009;"São Vicente";2022;0,363;0,441;0,638;0,697;0,414;0,556;0,472;0,565;1
3551009;"São Vicente";2024;0,333;0,464;0,65;0,716;0,457;0,569;0,48;0,583;1
3551108;"Sarapuí";2014;0,289;0,457;0,598;0,698;0,404;0,449;0,43;0,535;1
3551108;"Sarapuí";2016;0,273;0,438;0,59;0,717;0,528;0,511;0,464;0,555;1
3551108;"Sarapuí";2018;0,306;0,451;0,653;0,721;0,472;0,563;0,477;0,578;1
3551108;"Sarapuí";2020;0,311;0,439;0,687;0,722;0,526;0,594;0,508;0,585;1
3551108;"Sarapuí";2022;0,306;0,441;0,659;0,697;0,504;0,556;0,49;0,565;1
3551108;"Sarapuí";2024;0,34;0,464;0,792;0,716;0,552;0,569;0,561;0,583;1
3551207;"Sarutaiá";2014;0,261;0,457;0,735;0,698;0,474;0,449;0,49;0,535;1
3551207;"Sarutaiá";2016;0,259;0,438;0,681;0,717;0,432;0,511;0,457;0,555;1
3551207;"Sarutaiá";2018;0,277;0,451;0,69;0,721;0,603;0,563;0,523;0,578;1
3551207;"Sarutaiá";2020;0,28;0,439;0,709;0,722;0,603;0,594;0,531;0,585;1
3551207;"Sarutaiá";2022;0,266;0,441;0,759;0,697;0,617;0,556;0,547;0,565;1
3551207;"Sarutaiá";2024;0,35;0,464;0,767;0,716;0,699;0,569;0,605;0,583;0
3551306;"Sebastianópolis do Sul";2014;0,434;0,457;0,829;0,698;0,642;0,449;0,635;0,535;0
3551306;"Sebastianópolis do Sul";2016;0,494;0,438;0,709;0,717;0,834;0,511;0,679;0,555;0
3551306;"Sebastianópolis do Sul";2018;0,459;0,451;0,722;0,721;0,904;0,563;0,695;0,578;0
3551306;"Sebastianópolis do Sul";2020;0,483;0,439;0,732;0,722;0,779;0,594;0,665;0,585;0
3551306;"Sebastianópolis do Sul";2022;0,486;0,441;0,689;0,697;0,799;0,556;0,658;0,565;0
3551306;"Sebastianópolis do Sul";2024;0,49;0,464;0,787;0,716;0,785;0,569;0,687;0,583;0
3551405;"Serra Azul";2014;0,273;0,457;0,745;0,698;0,404;0,449;0,474;0,535;1
3551405;"Serra Azul";2016;0,25;0,438;0,639;0,717;0,409;0,511;0,433;0,555;1
3551405;"Serra Azul";2018;0,288;0,451;0,672;0,721;0,433;0,563;0,464;0,578;1
3551405;"Serra Azul";2020;0,283;0,439;0,509;0,722;0,373;0,594;0,388;0,585;1
3551405;"Serra Azul";2022;0,279;0,441;0,72;0,697;0,37;0,556;0,456;0,565;1
3551405;"Serra Azul";2024;0,328;0,464;0,793;0,716;0,355;0,569;0,492;0,583;1
3551504;"Serrana";2014;0,353;0,457;0,691;0,698;0,401;0,449;0,482;0,535;1
3551504;"Serrana";2016;0,343;0,438;0,746;0,717;0,484;0,511;0,524;0,555;1
3551504;"Serrana";2018;0,348;0,451;0,746;0,721;0,502;0,563;0,532;0,578;1
3551504;"Serrana";2020;0,353;0,439;0,718;0,722;0,529;0,594;0,533;0,585;1
3551504;"Serrana";2022;0,353;0,441;0,697;0,697;0,461;0,556;0,504;0,565;1
3551504;"Serrana";2024;0,393;0,464;0,73;0,716;0,497;0,569;0,54;0,583;1
3551603;"Serra Negra";2014;0,384;0,457;0,7;0,698;0,534;0,449;0,539;0,535;0
3551603;"Serra Negra";2016;0,374;0,438;0,743;0,717;0,623;0,511;0,58;0,555;0
3551603;"Serra Negra";2018;0,391;0,451;0,817;0,721;0,621;0,563;0,61;0,578;0
3551603;"Serra Negra";2020;0,371;0,439;0,754;0,722;0,716;0,594;0,614;0,585;0
3551603;"Serra Negra";2022;0,361;0,441;0,665;0,697;0,634;0,556;0,553;0,565;1
3551603;"Serra Negra";2024;0,35;0,464;0,759;0,716;0,66;0,569;0,59;0,583;0
3551702;"Sertãozinho";2014;0,468;0,457;0,695;0,698;0,571;0,449;0,578;0,535;0
3551702;"Sertãozinho";2016;0,446;0,438;0,72;0,717;0,641;0,511;0,602;0,555;0
3551702;"Sertãozinho";2018;0,459;0,451;0,728;0,721;0,673;0,563;0,62;0,578;0
3551702;"Sertãozinho";2020;0,455;0,439;0,725;0,722;0,703;0,594;0,628;0,585;0
3551702;"Sertãozinho";2022;0,453;0,441;0,709;0,697;0,567;0,556;0,576;0,565;0
3551702;"Sertãozinho";2024;0,465;0,464;0,729;0,716;0,63;0,569;0,608;0,583;0
3551801;"Sete Barras";2014;0,245;0,457;0,599;0,698;0,389;0,449;0,411;0,535;1
3551801;"Sete Barras";2016;0,254;0,438;0,661;0,717;0,473;0,511;0,463;0,555;1
3551801;"Sete Barras";2018;0,278;0,451;0,608;0,721;0,462;0,563;0,449;0,578;1
3551801;"Sete Barras";2020;0,266;0,439;0,628;0,722;0,428;0,594;0,441;0,585;1
3551801;"Sete Barras";2022;0,265;0,441;0,67;0,697;0,431;0,556;0,455;0,565;1
3551801;"Sete Barras";2024;0,319;0,464;0,714;0,716;0,443;0,569;0,492;0,583;1
3551900;"Severínia";2014;0,327;0,457;0,735;0,698;0,381;0,449;0,481;0,535;1
3551900;"Severínia";2016;0,34;0,438;0,739;0,717;0,403;0,511;0,494;0,555;1
3551900;"Severínia";2018;0,312;0,451;0,757;0,721;0,483;0,563;0,517;0,578;1
3551900;"Severínia";2020;0,32;0,439;0,571;0,722;0,518;0,594;0,47;0,585;1
3551900;"Severínia";2022;0,312;0,441;0,628;0,697;0,466;0,556;0,469;0,565;1
3551900;"Severínia";2024;0,365;0,464;0,534;0,716;0,511;0,569;0,47;0,583;1
3552007;"Silveiras";2014;0,2;0,457;0,618;0,698;0,373;0,449;0,397;0,535;1
3552007;"Silveiras";2016;0,19;0,438;0,626;0,717;0,43;0,511;0,415;0,555;1
3552007;"Silveiras";2018;0,232;0,451;0,715;0,721;0,447;0,563;0,465;0,578;1
3552007;"Silveiras";2020;0,231;0,439;0,664;0,722;0,405;0,594;0,433;0,585;1
3552007;"Silveiras";2022;0,214;0,441;0,654;0,697;0,433;0,556;0,434;0,565;1
3552007;"Silveiras";2024;0,24;0,464;0,677;0,716;0,475;0,569;0,464;0,583;1
3552106;"Socorro";2014;0,335;0,457;0,652;0,698;0,557;0,449;0,515;0,535;1
3552106;"Socorro";2016;0,323;0,438;0,719;0,717;0,642;0,511;0,561;0,555;0
3552106;"Socorro";2018;0,338;0,451;0,705;0,721;0,648;0,563;0,564;0,578;1
3552106;"Socorro";2020;0,339;0,439;0,741;0,722;0,702;0,594;0,594;0,585;0
3552106;"Socorro";2022;0,343;0,441;0,743;0,697;0,622;0,556;0,569;0,565;0
3552106;"Socorro";2024;0,353;0,464;0,746;0,716;0,65;0,569;0,583;0,583;0
3552205;"Sorocaba";2014;0,477;0,457;0,693;0,698;0,5;0,449;0,557;0,535;0
3552205;"Sorocaba";2016;0,451;0,438;0,704;0,717;0,563;0,511;0,573;0,555;0
3552205;"Sorocaba";2018;0,465;0,451;0,713;0,721;0,611;0,563;0,596;0,578;0
3552205;"Sorocaba";2020;0,452;0,439;0,726;0,722;0,649;0,594;0,609;0,585;0
3552205;"Sorocaba";2022;0,453;0,441;0,69;0,697;0,61;0,556;0,584;0,565;0
3552205;"Sorocaba";2024;0,445;0,464;0,723;0,716;0,635;0,569;0,601;0,583;0
3552304;"Sud Mennucci";2014;0,333;0,457;0,789;0,698;0,525;0,449;0,549;0,535;0
3552304;"Sud Mennucci";2016;0,337;0,438;0,778;0,717;0,591;0,511;0,569;0,555;0
3552304;"Sud Mennucci";2018;0,334;0,451;0,743;0,721;0,66;0,563;0,579;0,578;0
3552304;"Sud Mennucci";2020;0,353;0,439;0,716;0,722;0,627;0,594;0,565;0,585;1
3552304;"Sud Mennucci";2022;0,345;0,441;0,731;0,697;0,567;0,556;0,548;0,565;1
3552304;"Sud Mennucci";2024;0,388;0,464;0,651;0,716;0,587;0,569;0,542;0,583;1
3552403;"Sumaré";2014;0,439;0,457;0,745;0,698;0,445;0,449;0,543;0,535;0
3552403;"Sumaré";2016;0,413;0,438;0,753;0,717;0,494;0,511;0,553;0,555;1
3552403;"Sumaré";2018;0,432;0,451;0,75;0,721;0,542;0,563;0,575;0,578;1
3552403;"Sumaré";2020;0,431;0,439;0,75;0,722;0,576;0,594;0,586;0,585;0
3552403;"Sumaré";2022;0,448;0,441;0,72;0,697;0,542;0,556;0,57;0,565;0
3552403;"Sumaré";2024;0,454;0,464;0,737;0,716;0,553;0,569;0,581;0,583;1
3552502;"Suzano";2014;0,401;0,457;0,684;0,698;0,409;0,449;0,498;0,535;1
3552502;"Suzano";2016;0,377;0,438;0,676;0,717;0,47;0,511;0,508;0,555;1
3552502;"Suzano";2018;0,392;0,451;0,674;0,721;0,537;0,563;0,534;0,578;1
3552502;"Suzano";2020;0,383;0,439;0,69;0,722;0,576;0,594;0,55;0,585;1
3552502;"Suzano";2022;0,377;0,441;0,673;0,697;0,547;0,556;0,532;0,565;1
3552502;"Suzano";2024;0,41;0,464;0,7;0,716;0,538;0,569;0,549;0,583;1
3552551;"Suzanápolis";2014;0,357;0,457;0,693;0,698;0,532;0,449;0,527;0,535;1
3552551;"Suzanápolis";2016;0,385;0,438;0,655;0,717;0,655;0,511;0,565;0,555;0
3552551;"Suzanápolis";2018;0,401;0,451;0,719;0,721;0,715;0,563;0,612;0,578;0
3552551;"Suzanápolis";2020;0,409;0,439;0,744;0,722;0,567;0,594;0,573;0,585;1
3552551;"Suzanápolis";2022;0,435;0,441;0,728;0,697;0,562;0,556;0,575;0,565;0
3552551;"Suzanápolis";2024;0,532;0,464;0,732;0,716;0,617;0,569;0,627;0,583;0
3552601;"Tabapuã";2014;0,333;0,457;0,727;0,698;0,57;0,449;0,543;0,535;0
3552601;"Tabapuã";2016;0,322;0,438;0,741;0,717;0,657;0,511;0,573;0,555;0
3552601;"Tabapuã";2018;0,339;0,451;0,709;0,721;0,756;0,563;0,601;0,578;0
3552601;"Tabapuã";2020;0,339;0,439;0,712;0,722;0,777;0,594;0,609;0,585;0
3552601;"Tabapuã";2022;0,337;0,441;0,729;0,697;0,77;0,556;0,612;0,565;0
3552601;"Tabapuã";2024;0,387;0,464;0,596;0,716;0,729;0,569;0,571;0,583;1
3552700;"Tabatinga";2014;0,302;0,457;0,686;0,698;0,441;0,449;0,476;0,535;1
3552700;"Tabatinga";2016;0,288;0,438;0,632;0,717;0,502;0,511;0,474;0,555;1
3552700;"Tabatinga";2018;0,316;0,451;0,618;0,721;0,6;0,563;0,511;0,578;1
3552700;"Tabatinga";2020;0,313;0,439;0,572;0,722;0,608;0,594;0,498;0,585;1
3552700;"Tabatinga";2022;0,315;0,441;0,623;0,697;0,543;0,556;0,494;0,565;1
3552700;"Tabatinga";2024;0,369;0,464;0,733;0,716;0,557;0,569;0,553;0,583;1
3552809;"Taboão da Serra";2014;0,437;0,457;0,634;0,698;0,429;0,449;0,5;0,535;1
3552809;"Taboão da Serra";2016;0,414;0,438;0,649;0,717;0,5;0,511;0,521;0,555;1
3552809;"Taboão da Serra";2018;0,421;0,451;0,66;0,721;0,548;0,563;0,543;0,578;1
3552809;"Taboão da Serra";2020;0,405;0,439;0,663;0,722;0,576;0,594;0,548;0,585;1
3552809;"Taboão da Serra";2022;0,401;0,441;0,636;0,697;0,513;0,556;0,517;0,565;1
3552809;"Taboão da Serra";2024;0,344;0,464;0,651;0,716;0,518;0,569;0,504;0,583;1
3552908;"Taciba";2014;0,285;0,457;0,814;0,698;0,466;0,449;0,522;0,535;1
3552908;"Taciba";2016;0,275;0,438;0,744;0,717;0,592;0,511;0,537;0,555;1
3552908;"Taciba";2018;0,304;0,451;0,783;0,721;0,593;0,563;0,56;0,578;1
3552908;"Taciba";2020;0,307;0,439;0,802;0,722;0,617;0,594;0,575;0,585;1
3552908;"Taciba";2022;0,31;0,441;0,717;0,697;0,602;0,556;0,543;0,565;1
3552908;"Taciba";2024;0,337;0,464;0,687;0,716;0,641;0,569;0,555;0,583;1
3553005;"Taguaí";2014;0,323;0,457;0,796;0,698;0,711;0,449;0,61;0,535;0
3553005;"Taguaí";2016;0,311;0,438;0,659;0,717;0,698;0,511;0,556;0,555;0
3553005;"Taguaí";2018;0,332;0,451;0,737;0,721;0,74;0,563;0,603;0,578;0
3553005;"Taguaí";2020;0,314;0,439;0,742;0,722;0,788;0,594;0,615;0,585;0
3553005;"Taguaí";2022;0,319;0,441;0,671;0,697;0,734;0,556;0,575;0,565;0
3553005;"Taguaí";2024;0,392;0,464;0,771;0,716;0,731;0,569;0,631;0,583;0
3553104;"Taiaçu";2014;0,285;0,457;0,745;0,698;0,412;0,449;0,481;0,535;1
3553104;"Taiaçu";2016;0,268;0,438;0,73;0,717;0,479;0,511;0,492;0,555;1
3553104;"Taiaçu";2018;0,295;0,451;0,739;0,721;0,541;0,563;0,525;0,578;1
3553104;"Taiaçu";2020;0,292;0,439;0,683;0,722;0,586;0,594;0,52;0,585;1
3553104;"Taiaçu";2022;0,278;0,441;0,701;0,697;0,538;0,556;0,506;0,565;1
3553104;"Taiaçu";2024;0,317;0,464;0,779;0,716;0,571;0,569;0,556;0,583;1
3553203;"Taiúva";2014;0,308;0,457;0,549;0,698;0,532;0,449;0,463;0,535;1
3553203;"Taiúva";2016;0,29;0,438;0,683;0,717;0,576;0,511;0,516;0,555;1
3553203;"Taiúva";2018;0,316;0,451;0,775;0,721;0,565;0,563;0,552;0,578;1
3553203;"Taiúva";2020;0,309;0,439;0,822;0,722;0,626;0,594;0,586;0,585;0
3553203;"Taiúva";2022;0,303;0,441;0,801;0,697;0,581;0,556;0,562;0,565;1
3553203;"Taiúva";2024;0,338;0,464;0,8;0,716;0,65;0,569;0,596;0,583;0
3553302;"Tambaú";2014;0,362;0,457;0,698;0,698;0,45;0,449;0,503;0,535;1
3553302;"Tambaú";2016;0,34;0,438;0,683;0,717;0,474;0,511;0,499;0,555;1
3553302;"Tambaú";2018;0,35;0,451;0,698;0,721;0,49;0,563;0,513;0,578;1
3553302;"Tambaú";2020;0,349;0,439;0,684;0,722;0,496;0,594;0,51;0,585;1
3553302;"Tambaú";2022;0,354;0,441;0,647;0,697;0,462;0,556;0,488;0,565;1
3553302;"Tambaú";2024;0,397;0,464;0,686;0,716;0,503;0,569;0,529;0,583;1
3553401;"Tanabi";2014;0,359;0,457;0,779;0,698;0,589;0,449;0,576;0,535;0
3553401;"Tanabi";2016;0,361;0,438;0,742;0,717;0,656;0,511;0,586;0,555;0
3553401;"Tanabi";2018;0,373;0,451;0,804;0,721;0,701;0,563;0,626;0,578;0
3553401;"Tanabi";2020;0,379;0,439;0,814;0,722;0,677;0,594;0,623;0,585;0
3553401;"Tanabi";2022;0,371;0,441;0,725;0,697;0,683;0,556;0,593;0,565;0
3553401;"Tanabi";2024;0,381;0,464;0,795;0,716;0,712;0,569;0,629;0,583;0
3553500;"Tapiraí";2014;0,279;0,457;0,611;0,698;0,454;0,449;0,448;0,535;1
3553500;"Tapiraí";2016;0,262;0,438;0,673;0,717;0,554;0,511;0,496;0,555;1
3553500;"Tapiraí";2018;0,29;0,451;0,658;0,721;0,598;0,563;0,515;0,578;1
3553500;"Tapiraí";2020;0,287;0,439;0,604;0,722;0,603;0,594;0,498;0,585;1
3553500;"Tapiraí";2022;0,288;0,441;0,563;0,697;0,515;0,556;0,455;0,565;1
3553500;"Tapiraí";2024;0,297;0,464;0,586;0,716;0,526;0,569;0,47;0,583;1
3553609;"Tapiratiba";2014;0,374;0,457;0,843;0,698;0,491;0,449;0,569;0,535;0
3553609;"Tapiratiba";2016;0,375;0,438;0,826;0,717;0,627;0,511;0,609;0,555;0
3553609;"Tapiratiba";2018;0,403;0,451;0,823;0,721;0,61;0,563;0,612;0,578;0
3553609;"Tapiratiba";2020;0,363;0,439;0,74;0,722;0,665;0,594;0,589;0,585;0
3553609;"Tapiratiba";2022;0,38;0,441;0,675;0,697;0,63;0,556;0,562;0,565;1
3553609;"Tapiratiba";2024;0,401;0,464;0,799;0,716;0,679;0,569;0,626;0,583;0
3553658;"Taquaral";2014;0,338;0,457;0,744;0,698;0,561;0,449;0,548;0,535;0
3553658;"Taquaral";2016;0,34;0,438;0,753;0,717;0,567;0,511;0,553;0,555;1
3553658;"Taquaral";2018;0,357;0,451;0,747;0,721;0,702;0,563;0,602;0,578;0
3553658;"Taquaral";2020;0,359;0,439;0,76;0,722;0,562;0,594;0,56;0,585;1
3553658;"Taquaral";2022;0,361;0,441;0,699;0,697;0,606;0,556;0,555;0,565;1
3553658;"Taquaral";2024;0,384;0,464;0,586;0,716;0,544;0,569;0,505;0,583;1
3553708;"Taquaritinga";2014;0,357;0,457;0,691;0,698;0,453;0,449;0,5;0,535;1
3553708;"Taquaritinga";2016;0,348;0,438;0,664;0,717;0,496;0,511;0,503;0,555;1
3553708;"Taquaritinga";2018;0,371;0,451;0,745;0,721;0,542;0,563;0,553;0,578;1
3553708;"Taquaritinga";2020;0,371;0,439;0,709;0,722;0,538;0,594;0,539;0,585;1
3553708;"Taquaritinga";2022;0,354;0,441;0,602;0,697;0,453;0,556;0,47;0,565;1
3553708;"Taquaritinga";2024;0,382;0,464;0,648;0,716;0,642;0,569;0,557;0,583;1
3553807;"Taquarituba";2014;0,364;0,457;0,668;0,698;0,523;0,449;0,518;0,535;1
3553807;"Taquarituba";2016;0,369;0,438;0,649;0,717;0,627;0,511;0,548;0,555;1
3553807;"Taquarituba";2018;0,387;0,451;0,631;0,721;0,682;0,563;0,567;0,578;1
3553807;"Taquarituba";2020;0,358;0,439;0,655;0,722;0,691;0,594;0,568;0,585;1
3553807;"Taquarituba";2022;0,353;0,441;0,633;0,697;0,666;0,556;0,551;0,565;1
3553807;"Taquarituba";2024;0,454;0,464;0,725;0,716;0,698;0,569;0,626;0,583;0
3553856;"Taquarivaí";2014;0,352;0,457;0,464;0,698;0,425;0,449;0,414;0,535;1
3553856;"Taquarivaí";2016;0,34;0,438;0,65;0,717;0,512;0,511;0,501;0,555;1
3553856;"Taquarivaí";2018;0,36;0,451;0,719;0,721;0,518;0,563;0,532;0,578;1
3553856;"Taquarivaí";2020;0,377;0,439;0,743;0,722;0,515;0,594;0,545;0,585;1
3553856;"Taquarivaí";2022;0,369;0,441;0,649;0,697;0,467;0,556;0,495;0,565;1
3553856;"Taquarivaí";2024;0,373;0,464;0,712;0,716;0,554;0,569;0,546;0,583;1
3553906;"Tarabai";2014;0,253;0,457;0,6;0,698;0,389;0,449;0,414;0,535;1
3553906;"Tarabai";2016;0,254;0,438;0,687;0,717;0,418;0,511;0,453;0,555;1
3553906;"Tarabai";2018;0,266;0,451;0,713;0,721;0,461;0,563;0,48;0,578;1
3553906;"Tarabai";2020;0,27;0,439;0,699;0,722;0,549;0,594;0,506;0,585;1
3553906;"Tarabai";2022;0,273;0,441;0,637;0,697;0,513;0,556;0,474;0,565;1
3553906;"Tarabai";2024;0,319;0,464;0,611;0,716;0,586;0,569;0,505;0,583;1
3553955;"Tarumã";2014;0,413;0,457;0,733;0,698;0,452;0,449;0,533;0,535;1
3553955;"Tarumã";2016;0,394;0,438;0,685;0,717;0,537;0,511;0,539;0,555;1
3553955;"Tarumã";2018;0,389;0,451;0,719;0,721;0,601;0,563;0,57;0,578;1
3553955;"Tarumã";2020;0,377;0,439;0,75;0,722;0,627;0,594;0,585;0,585;1
3553955;"Tarumã";2022;0,366;0,441;0,8;0,697;0,627;0,556;0,598;0,565;0
3553955;"Tarumã";2024;0,432;0,464;0,722;0,716;0,686;0,569;0,613;0,583;0
3554003;"Tatuí";2014;0,387;0,457;0,663;0,698;0,428;0,449;0,493;0,535;1
3554003;"Tatuí";2016;0,367;0,438;0,655;0,717;0,502;0,511;0,508;0,555;1
3554003;"Tatuí";2018;0,379;0,451;0,64;0,721;0,532;0,563;0,517;0,578;1
3554003;"Tatuí";2020;0,375;0,439;0,665;0,722;0,538;0,594;0,526;0,585;1
3554003;"Tatuí";2022;0,372;0,441;0,659;0,697;0,498;0,556;0,51;0,565;1
3554003;"Tatuí";2024;0,374;0,464;0,717;0,716;0,541;0,569;0,544;0,583;1
3554102;"Taubaté";2014;0,438;0,457;0,687;0,698;0,481;0,449;0,535;0,535;0
3554102;"Taubaté";2016;0,414;0,438;0,704;0,717;0,557;0,511;0,558;0,555;0
3554102;"Taubaté";2018;0,42;0,451;0,695;0,721;0,594;0,563;0,57;0,578;1
3554102;"Taubaté";2020;0,393;0,439;0,716;0,722;0,607;0,594;0,572;0,585;1
3554102;"Taubaté";2022;0,385;0,441;0,704;0,697;0,54;0,556;0,543;0,565;1
3554102;"Taubaté";2024;0,401;0,464;0,729;0,716;0,556;0,569;0,562;0,583;1
3554201;"Tejupá";2014;0,255;0,457;0,591;0,698;0,557;0,449;0,468;0,535;1
3554201;"Tejupá";2016;0,252;0,438;0,732;0,717;0,47;0,511;0,485;0,555;1
3554201;"Tejupá";2018;0,299;0,451;0,725;0,721;0,551;0,563;0,525;0,578;1
3554201;"Tejupá";2020;0,316;0,439;0,695;0,722;0,516;0,594;0,509;0,585;1
3554201;"Tejupá";2022;0,309;0,441;0,73;0,697;0,49;0,556;0,51;0,565;1
3554201;"Tejupá";2024;0,392;0,464;0,76;0,716;0,532;0,569;0,561;0,583;1
3554300;"Teodoro Sampaio";2014;0,314;0,457;0,588;0,698;0,452;0,449;0,451;0,535;1
3554300;"Teodoro Sampaio";2016;0,321;0,438;0,718;0,717;0,515;0,511;0,518;0,555;1
3554300;"Teodoro Sampaio";2018;0,297;0,451;0,673;0,721;0,563;0,563;0,511;0,578;1
3554300;"Teodoro Sampaio";2020;0,307;0,439;0,778;0,722;0,625;0,594;0,57;0,585;1
3554300;"Teodoro Sampaio";2022;0,3;0,441;0,719;0,697;0,554;0,556;0,524;0,565;1
3554300;"Teodoro Sampaio";2024;0,363;0,464;0,614;0,716;0,611;0,569;0,529;0,583;1
3554409;"Terra Roxa";2014;0,304;0,457;0,589;0,698;0,492;0,449;0,462;0,535;1
3554409;"Terra Roxa";2016;0,292;0,438;0,622;0,717;0,656;0,511;0,523;0,555;1
3554409;"Terra Roxa";2018;0,31;0,451;0,674;0,721;0,719;0,563;0,568;0,578;1
3554409;"Terra Roxa";2020;0,315;0,439;0,752;0,722;0,703;0,594;0,59;0,585;0
3554409;"Terra Roxa";2022;0,302;0,441;0,719;0,697;0,56;0,556;0,527;0,565;1
3554409;"Terra Roxa";2024;0,324;0,464;0,733;0,716;0,601;0,569;0,553;0,583;1
3554508;"Tietê";2014;0,418;0,457;0,694;0,698;0,511;0,449;0,541;0,535;0
3554508;"Tietê";2016;0,395;0,438;0,723;0,717;0,588;0,511;0,569;0,555;0
3554508;"Tietê";2018;0,413;0,451;0,705;0,721;0,579;0,563;0,566;0,578;1
3554508;"Tietê";2020;0,406;0,439;0,697;0,722;0,707;0,594;0,603;0,585;0
3554508;"Tietê";2022;0,402;0,441;0,739;0,697;0,59;0,556;0,577;0,565;0
3554508;"Tietê";2024;0,427;0,464;0,73;0,716;0,625;0,569;0,594;0,583;0
3554607;"Timburi";2014;0,267;0,457;0,662;0,698;0,461;0,449;0,463;0,535;1
3554607;"Timburi";2016;0,269;0,438;0,577;0,717;0,474;0,511;0,44;0,555;1
3554607;"Timburi";2018;0,282;0,451;0,461;0,721;0,641;0,563;0,461;0,578;1
3554607;"Timburi";2020;0,29;0,439;0,546;0,722;0,559;0,594;0,465;0,585;1
3554607;"Timburi";2022;0,306;0,441;0,551;0,697;0,591;0,556;0,483;0,565;1
3554607;"Timburi";2024;0,336;0,464;0,727;0,716;0,605;0,569;0,556;0,583;1
3554656;"Torre de Pedra";2014;0,206;0,457;0,677;0,698;0,421;0,449;0,435;0,535;1
3554656;"Torre de Pedra";2016;0,191;0,438;0,679;0,717;0,523;0,511;0,464;0,555;1
3554656;"Torre de Pedra";2018;0,24;0,451;0,676;0,721;0,546;0,563;0,487;0,578;1
3554656;"Torre de Pedra";2020;0,236;0,439;0,861;0,722;0,634;0,594;0,577;0,585;1
3554656;"Torre de Pedra";2022;0,25;0,441;0,833;0,697;0,605;0,556;0,563;0,565;1
3554656;"Torre de Pedra";2024;0,316;0,464;0,878;0,716;0,641;0,569;0,612;0,583;0
3554706;"Torrinha";2014;0,316;0,457;0,647;0,698;0,533;0,449;0,499;0,535;1
3554706;"Torrinha";2016;0,301;0,438;0,749;0,717;0,565;0,511;0,538;0,555;1
3554706;"Torrinha";2018;0,328;0,451;0,753;0,721;0,557;0,563;0,546;0,578;1
3554706;"Torrinha";2020;0,339;0,439;0,747;0,722;0,632;0,594;0,573;0,585;1
3554706;"Torrinha";2022;0,339;0,441;0,739;0,697;0,511;0,556;0,53;0,565;1
3554706;"Torrinha";2024;0,358;0,464;0,73;0,716;0,574;0,569;0,554;0,583;1
3554755;"Trabiju";2014;0,407;0,457;0,919;0,698;0,481;0,449;0,602;0,535;0
3554755;"Trabiju";2016;0,389;0,438;0,607;0,717;0,529;0,511;0,508;0,555;1
3554755;"Trabiju";2018;0,424;0,451;0,666;0,721;0,583;0,563;0,558;0,578;1
3554755;"Trabiju";2020;0,418;0,439;0,731;0,722;0,577;0,594;0,575;0,585;1
3554755;"Trabiju";2022;0,412;0,441;0,749;0,697;0,553;0,556;0,571;0,565;0
3554755;"Trabiju";2024;0,414;0,464;0,677;0,716;0,563;0,569;0,551;0,583;1
3554805;"Tremembé";2014;0,309;0,457;0,687;0,698;0,361;0,449;0,452;0,535;1
3554805;"Tremembé";2016;0,294;0,438;0,731;0,717;0,505;0,511;0,51;0,555;1
3554805;"Tremembé";2018;0,306;0,451;0,765;0,721;0,579;0,563;0,55;0,578;1
3554805;"Tremembé";2020;0,298;0,439;0,763;0,722;0,582;0,594;0,548;0,585;1
3554805;"Tremembé";2022;0,271;0,441;0,751;0,697;0,497;0,556;0,506;0,565;1
3554805;"Tremembé";2024;0,339;0,464;0,776;0,716;0,528;0,569;0,548;0,583;1
3554904;"Três Fronteiras";2014;0,286;0,457;0,571;0,698;0,479;0,449;0,445;0,535;1
3554904;"Três Fronteiras";2016;0,274;0,438;0,736;0,717;0,516;0,511;0,509;0,555;1
3554904;"Três Fronteiras";2018;0,315;0,451;0,77;0,721;0,626;0,563;0,57;0,578;1
3554904;"Três Fronteiras";2020;0,319;0,439;0,763;0,722;0,545;0,594;0,542;0,585;1
3554904;"Três Fronteiras";2022;0,277;0,441;0,592;0,697;0,636;0,556;0,502;0,565;1
3554904;"Três Fronteiras";2024;0,305;0,464;0,549;0,716;0,645;0,569;0,5;0,583;1
